Data;nivel;origem;Liste o (s) grupo (s) de pesquisa do qual faz parte e indique se é líder ou participante.;Infra_1_Infraestrutura das salas de aula;Infra_2_Disponibilidade de recursos didáticos adequados;Infra_3_Acervo da Biblioteca física e digital;Infra_4_Disponibilidade de acesso à Internet;Infra_5_Adequação dos laboratórios às atividades de pesquisa;Infra_6_Acessibilidade;Infra_7_Disponibilidade de sala multimídia com recursos para atividades via videoconferência;Infra_8_Página do Programa com informações;Gestão_1_Atuação da coordenação do programa;Gestão_2_Qualidade do atendimento prestado pela secretaria/funcionários;Gestão_3_Comunicação e relacionamento da secretaria com os docentes;Gestão_4_Horário de atendimento da coordenação e secretaria do Programa;Gestão_5_Comunicação e relacionamento dos discentes com a gestão colegiada interna do programa, com a direção do IMS;Gestão_6_Regularidade das reuniões do Colegiado do Programa;Gestão_7_Utilização, aplicação equitativa e transparência na aplicação dos recursos do Programa de Apoio à Pós-graduação (PROAP);Gestão_8_Articulação, aderência e atualização das áreas de concentração com as linhas de pesquisa do Programa;Gestão_9_Atualização e organização das disciplinas do programa;Gestão_10_Interdisciplinaridade entre as disciplinas do programa;Gestão_11_Adequação das ementas das disciplinas à natureza do programa;Gestão_12_Adequação da carga horária das disciplinas;Gestão_13_Distribuição da carga horária total do programa;Gestão_14_Cumprimento dos objetivos e missão do Programa;Gestão_15_Organização do processo de orientação de Dissertações;Gestão_16_Atendimento do programa às expectativas do docente;Gestão_17_Articulação de ensino de graduação e pós-graduação;Aval_disc_1_Processo de seleção discente;Aval_disc_2_Quantidade de discentes no Programa;Aval_disc_3_Assiduidade dos discentes às aulas;Aval_disc_4_Pontualidade dos discentes às aulas;Aval_disc_5_Participação dos discentes nas atividades da Pós-Graduação;Aval_disc_6_Relacionamento dos discentes com os docentes;Aval_disc_7_Dedicação dos discentes às leituras sugeridas pelos docentes;Aval_disc_8_Motivação dos discentes para fazer o curso de mestrado;Aval_disc_9_Qualidade dos trabalhos e avaliações apresentados pelos discentes;Elab_dissert_1_Tempo que os seus orientandos disponibilizaram para elaboração da dissertação;Elab_dissert_2_Relacionamento orientanda(o)/orientadora (o);Elab_dissert_3_Qualidade das dissertações dos discentes do Programa;Elab_dissert_4_Motivação dos discentes à publicação das dissertações;Pesquisa_1_Aderência do tema de pesquisa do discente à temática do grupo de pesquisa;Pesquisa_2_Articulação, aderência e atualização dos grupos de pesquisa com as linhas de pesquisa do Programa;Pesquisa_3_Pontualidade dos discentes às reuniões do grupo de pesquisa;Pesquisa_4_Assiduidade dos discentes às reuniões do grupo de pesquisa;Pesquisa_5_Visibilidade dos grupos de pesquisa do programa;Pesquisa_6_Regularidade de reuniões do grupo de pesquisa do qual faz parte;Pesquisa_7_Relação de interdisciplinaridade dos grupos de pesquisa do programa;Pesquisa_8_Padrão de internacionalização dos grupos de pesquisa;Pesquisa_9_Relação dos grupos de pesquisas com as atividades de extensão;Pesquisa_10_Ações de inovação tecnológica e geração de patentes no programa;Pesquisa_11_Dedicação dos docentes a formação de parcerias e captação de recursos para a pesquisa;Internac_1_Parcerias internacionais estabelecidas pelo programa;Internac_2_Dedicação dos docentes à internacionalização;Internac_3_Publicação docente-discente de artigos em periódicos com fator de impacto e/ou indexados em bases de dados (Scopus, Web of science, etc);Internac_4_Publicação docente-discente de artigos em periódicos com qualis A;Internac_5_Publicação docente-discente de artigos em coautoria internacional;Internac_6_Publicação docente-discente de livros e/ou capítulos de livros;Internac_7_Presença de ações de fomento com impacto social no programa;Internac_8_Ações de integração e cooperação com outros programas e centros de pesquisa e desenvolvimento profissional;Internac_9_Produtos ou patentes com inserção no mercado;Autoav_docente_1_Motivação para fazer parte do Programa;Autoav_docente_2_Qualidade, interdisciplinaridade e atualidade das pesquisas realizadas por você;Autoav_docente_3_Inserção de suas pesquisas em grupo de pesquisa cadastrado;Autoav_docente_4_Aderência de suas orientações ao (s) grupo (s) de pesquisa do (s) qual (is) participa;Autoav_docente_5_Aderência de seu (s) grupo (s) de pesquisa à linha de pesquisa da  qual faz parte;Autoav_docente_6_Regularidade e produtividade das reuniões do grupo de pesquisa;Autoav_docente_7_Produtividade e publicações conjuntas dos integrantes de seu grupo de pesquisa;Autoav_docente_8_Interlocução externa (nacional e internacional) de seu grupo de pesquisa;Autoav_docente_9_Qualidade dos planos de curso apresentados por você;Autoav_docente_10_Planejamento e organização didática das suas atividades;Autoav_docente_11_Formas e critérios de avaliação utilizados por você;Autoav_docente_12_Adequação e atualidade da bibliografia utilizada por você;Autoav_docente_13_Relacionamento com a turma;Autoav_docente_14_Clareza na exposição/orientação dos conteúdos;Autoav_docente_15_Assiduidade/pontualidade às atividades didáticas e de pesquisa;Autoav_docente_16_Disponibilidade em ministrar componentes curriculares no mestrado;Autoav_docente_17_Dedicação aos componentes ministrados;Autoav_docente_18_Orientação na elaboração da Dissertação/Produto;Autoav_docente_19_Tempo que disponibiliza para seus orientandos;Autoav_docente_20_Interlocução entre aulas e pesquisas;Autoav_docente_21_Disponilidade em compor comissões do mestrado;Autoav_docente_22_Disponibilidade em colaborar em atividades diversas do mestrado que são solicitadas;Quais os principais motivos de desestímulo por parte dos docentes do programa;Aponte sugestões e críticas a este instrumento de autoavaliação;O espaço abaixo é destinado a observações e/ou comentários!
2/8/2022 8:22:21;;;Observatório de Saúde Urbana de Vitória da Conquista;Alto;Alto;Alto;Alto;Alto;Baixo;Alto;Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Médio;Muito Alto;Muito Alto;Muito Alto;Alto;Médio;Alto;Alto;Alto;Alto;Alto;Muito Alto;Médio;Alto;Alto;Alto;Alto;Alto;Médio;Alto;Alto;Alto;Médio;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Alto;Muito Alto;Muito Alto;Médio;Médio;Alto;Médio;Médio;Médio;Alto;Médio;Médio;Muito Alto;Muito Alto;Médio;Alto;Alto;Alto;Não Sabe/Não se Aplica;Alto;Alto;Alto;Alto;Alto;Médio;Alto;Médio;Médio;Médio;Alto;Alto;Muito Alto;Alto;Alto;Alto;Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;8.1 Falta de apoio financeiro para a pesquisa;Sem comentários ;
12/9/2022 13:43:46;;;"Epidemiologia e Saúde Coletiva	UFBA	Raquel Souzas
Observatório Baiano de Redes de Atenção à Saúde (OBRAS)	UFBA	Adriano Maia dos Santos e Nilia Maria de Brito Lima Prado
Comportamento Alimentar e Saúde - CASa UFBA Mônica Leila Portela de Santana e Carla de Magalhães Cunha";Muito Alto;Muito Alto;Muito Alto;Alto;Muito Alto;Alto;Muito Alto;Alto;Muito Alto;Alto;Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Alto;Alto;Muito Alto;Alto;Muito Alto;Médio;Alto;Médio;Médio;Muito Alto;Alto;Médio;Muito Alto;Muito Alto;Muito Alto;Médio;Alto;Alto;Muito Alto;Médio;Médio;Alto;Alto;Baixo;Médio;Médio;Médio;Médio;Alto;Alto;Médio;Não Sabe/Não se Aplica;Alto;Alto;Alto;Alto;Alto;Médio;Alto;Médio;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Alto;Muito Alto;Muito Alto;Alto;Muito Alto;Muito Alto;Muito Alto;8.1 Falta de apoio financeiro para a pesquisa, 8.8 Nível de exigência da agência de regulação (CAPES), sobrecarga de outras atividades no IMS;otimo processo;
8/9/2024 9:38:12;Mestrado e Doutorado;IMS/CAT/UFBA;"Observatório de Saúde Urbana - Vitória da Conquista - UFBA - participante
Epidemiologia e Saúde Coletiva - participante";Muito Alto;Muito Alto;Alto;Alto;Alto;Muito Baixo;Muito Alto;Médio;Alto;Alto;Alto;Alto;Muito Alto;Não Sabe/Não se Aplica;Baixo;Médio;Muito Alto;Alto;Alto;Alto;Muito Alto;Muito Alto;Muito Alto;Alto;Alto;Alto;Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Alto;Alto;Alto;Muito Alto;Alto;Alto;Muito Alto;Muito Alto;Médio;Alto;Médio;Médio;Médio;Alto;Muito Alto;Médio;Muito Alto;Alto;Alto;Muito Alto;Alto;Alto;Médio;Alto;Alto;Não Sabe/Não se Aplica;Alto;Alto;Alto;Alto;Alto;Médio;Alto;Alto;Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Alto;Muito Alto;8.1 Falta de apoio financeiro para a pesquisa, 8.8 Nível de exigência da agência de regulação (CAPES), Alta carga horária de aulas e atividades de gestão ;Achei bem organizado, contemplou tudo que esperava. Parabéns!;
8/9/2024 12:00:50;Mestrado e Doutorado;IMS/CAT/UFBA;Observatório Baiano de Redes de Atenção em Saúde- OBRAS (lider)/ Grupo de Estudos e Pesquisas sobre Trabalho, Gestão e Educação em Saúde, CNPq (participante);Alto;Alto;Alto;Baixo;Alto;Muito Baixo;Muito Alto;Muito Alto;Muito Alto;Alto;Alto;Muito Alto;Muito Alto;Muito Alto;Médio;Muito Alto;Muito Alto;Muito Baixo;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Baixo;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Baixo;Muito Alto;Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Não Sabe/Não se Aplica;Alto;Médio;Médio;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Não Sabe/Não se Aplica;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;8.1 Falta de apoio financeiro para a pesquisa, 8.7 Fatores associados a saúde mental, 8.8 Nível de exigência da agência de regulação (CAPES);não se aplica;Não se aplica
8/9/2024 15:52:52;Mestrado e Doutorado;IMS/CAT/UFBA;"Representação, Participação e Políticas de Saúde (REPARE) – Líder

Núcleo de Estudos em Saúde da População – NESP – Pesquisador

Epidemiologia e Saúde Coletiva - Pesquisador
";Muito Alto;Muito Alto;Muito Alto;Muito Alto;Alto;Alto;Alto;Muito Alto;Muito Alto;Médio;Médio;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Alto;Alto;Muito Alto;Muito Alto;Muito Alto;Alto;Alto;Muito Alto;Muito Alto;Alto;Alto;Muito Alto;Muito Alto;Muito Alto;Alto;Muito Alto;Muito Alto;Médio;Baixo;Médio;Muito Alto;Alto;Médio;Muito Alto;Muito Alto;Alto;Muito Alto;Muito Alto;Muito Alto;Não Sabe/Não se Aplica;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Baixo nível de apoio técnico administrativo.;Necessário inserir também o Doutorado nas questões sobre o mestrado.;
8/9/2024 16:12:41;Mestrado e Doutorado;IMS/CAT/UFBA;NESC - LÍDER ;Muito Alto;Muito Alto;Médio;Alto;Muito Alto;Médio;Alto;Alto;Alto;Alto;Alto;Alto;Alto;Alto;Médio;Alto;Alto;Alto;Alto;Alto;Alto;Alto;Alto;Alto;Alto;Médio;Alto;Muito Alto;Alto;Alto;Alto;Médio;Alto;Alto;Médio;Alto;Alto;Médio;Alto;Alto;Alto;Alto;Médio;Médio;Alto;Médio;Médio;Médio;Médio;Alto;Alto;Médio;Alto;Médio;Médio;Médio;Médio;Médio;Alto;Alto;Médio;Alto;Alto;Médio;Médio;Médio;Alto;Alto;Alto;Alto;Alto;Alto;Muito Alto;Muito Alto;Muito Alto;Alto;Alto;Alto;Médio;Médio;8.1 Falta de apoio financeiro para a pesquisa;Null;Null
8/12/2024 10:11:50;Mestrado;Outra;Não se aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Alto;Muito Alto;Muito Alto;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Alto;Alto;Alto;Não Sabe/Não se Aplica;Alto;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Médio;Médio;Médio;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Alto;Muito Alto;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Alto;Por ser externa à instituição, não participar das reuniões do colegiado e não poder ministrar componentes no formato remoto, não consigo estar ciente do que acontece no programa e realizar articulações e parcerias. ;Seria importante tópicos que avaliassem as especificidades dos membros externos. ;
8/12/2024 11:48:08;Mestrado e Doutorado;IMS/CAT/UFBA;Observatório de Saúde Urbana de Vitória da Conquista - líder;Alto;Alto;Alto;Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Médio;Alto;Alto;Não Sabe/Não se Aplica;Alto;Muito Alto;Alto;Alto;Baixo;Alto;Médio;Alto;Alto;Muito Alto;Alto;Médio;Alto;Alto;Alto;Alto;Médio;Alto;Médio;Alto;Alto;Baixo;Alto;Alto;Alto;Alto;Alto;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Médio;Baixo;Baixo;Baixo;Baixo;Muito Baixo;Baixo;Médio;Médio;Alto;Alto;Médio;Médio;Médio;Médio;Não Sabe/Não se Aplica;Alto;Alto;Alto;Alto;Alto;Muito Baixo;Baixo;Baixo;Muito Alto;Muito Alto;Alto;Muito Alto;Médio;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Alto;Alto;Médio;Médio;8.7 Fatores associados a saúde mental, 8.8 Nível de exigência da agência de regulação (CAPES), Excesso de discentes sem perfil acadêmico;Sem considerações. ;
8/12/2024 12:05:09;Mestrado;IMS/CAT/UFBA;Observatório Baiano de Redes de Atenção à Saúde (OBRAS) Adriano Maia dos Santos;Alto;Alto;Médio;Médio;Médio;Baixo;Alto;Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Alto;Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Alto;Alto;Alto;Médio;Muito Alto;Médio;Médio;Muito Alto;Muito Alto;Alto;Alto;Alto;Alto;Muito Alto;Alto;Alto;Não Sabe/Não se Aplica;Alto;Médio;Médio;Alto;Alto;Alto;Alto;Alto;Alto;Alto;Muito Alto;Muito Alto;Muito Alto;Alto;Alto;Muito Alto;Alto;Médio;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Médio;Muito Alto;Alto;Alto;Alto;Alto;Muito Alto;8.1 Falta de apoio financeiro para a pesquisa, 8.8 Nível de exigência da agência de regulação (CAPES), Sobrecarga na graduação;Sem criticas;
8/12/2024 14:19:37;Mestrado e Doutorado;IMS/CAT/UFBA;"Observatório Baiano de Redes de Atenção à Saúde (OBRAS) 
LÍDER";Médio;Médio;Alto;Médio;Médio;Baixo;Médio;Médio;Muito Alto;Médio;Muito Alto;Alto;Muito Alto;Muito Alto;Alto;Alto;Muito Alto;Médio;Muito Alto;Alto;Muito Alto;Alto;Alto;Alto;Médio;Muito Alto;Médio;Alto;Alto;Alto;Muito Alto;Médio;Alto;Médio;Médio;Muito Alto;Médio;Médio;Muito Alto;Muito Alto;Alto;Médio;Médio;Alto;Médio;Muito Baixo;Baixo;Muito Baixo;Alto;Médio;Médio;Médio;Alto;Baixo;Médio;Médio;Alto;Muito Baixo;Alto;Alto;Muito Alto;Muito Alto;Muito Alto;Alto;Alto;Alto;Alto;Alto;Alto;Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Médio;Alto;8.1 Falta de apoio financeiro para a pesquisa, 8.5 Infraestrutura precária, 8.8 Nível de exigência da agência de regulação (CAPES);Gostaria de maior suporte tecnológico e internet com maior estabilidade que permitisse aulas e defesas sem tantos contratempos. ;Acredito que seja necessário atualizar a página do Programa com os nomes dos novos alunos e novos professores do doutorado. A tradução para o inglês e espanhol também devem ser uma prioridade.
8/12/2024 14:39:10;Mestrado e Doutorado;IMS/CAT/UFBA;"Observatório de saúde urbana; Geminal";Alto;Alto;Alto;Alto;Alto;Muito Baixo;Alto;Médio;Alto;Alto;Alto;Médio;Alto;Alto;Alto;Alto;Alto;Baixo;Alto;Alto;Alto;Alto;Alto;Alto;Médio;Alto;Alto;Alto;Alto;Alto;Alto;Alto;Alto;Alto;Médio;Muito Alto;Alto;Alto;Alto;Alto;Alto;Alto;Alto;Alto;Médio;Médio;Médio;Médio;Alto;Médio;Médio;Alto;Alto;Médio;Alto;Médio;Médio;Médio;Muito Alto;Alto;Alto;Alto;Alto;Alto;Alto;Médio;Alto;Alto;Alto;Alto;Alto;Alto;Alto;Médio;Alto;Alto;Alto;Alto;Médio;Alto;8.7 Fatores associados a saúde mental;Sem sugestoes;
8/13/2024 11:44:02;Mestrado e Doutorado;IMS/CAT/UFBA;Observatorio de Saúde Urbana de Vitória da Conquista;Alto;Alto;Alto;Médio;Alto;Muito Baixo;Muito Alto;Alto;Muito Alto;Alto;Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Médio;Médio;Médio;Alto;Alto;Alto;Muito Alto;Alto;Alto;Alto;Alto;Muito Alto;Alto;Alto;Muito Alto;Muito Alto;Muito Alto;Alto;Alto;Alto;Alto;Baixo;Alto;Alto;Alto;Baixo;Baixo;Alto;Alto;Médio;Baixo;Baixo;Médio;Não Sabe/Não se Aplica;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;8.1 Falta de apoio financeiro para a pesquisa, 8.8 Nível de exigência da agência de regulação (CAPES);Rever seleção do mestrado com prova;
8/26/2024 17:48:59;Mestrado e Doutorado;Outra;OBRAS - participante;Alto;Alto;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Alto;Não Sabe/Não se Aplica;Muito Alto;Muito Alto;Alto;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Muito Alto;Alto;Alto;Alto;Alto;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Alto;Muito Baixo;Médio;Médio;Baixo;Alto;Médio;Médio;Alto;Alto;Não Sabe/Não se Aplica;Não Sabe/Não se Aplica;Alto;Não Sabe/Não se Aplica;Alto;Baixo;Alto;Não Sabe/Não se Aplica;Muito Alto;Médio;Médio;Médio;Médio;Baixo;Alto;Médio;Alto;Não Sabe/Não se Aplica;Muito Alto;Médio;Muito Alto;Alto;Alto;Não Sabe/Não se Aplica;Alto;Médio;Médio;Médio;Médio;Alto;Não Sabe/Não se Aplica;Médio;Não Sabe/Não se Aplica;Alto;Alto;Alto;Médio;Alto;Baixo;Alto;dedicação discente às atividades do mestrado;Algumas questões, para quem não é do corpo docente do IMS não tem como responder e pode prejudicar a avaliação. ;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
